"id_barrier","id_links","type","pass_u","pass_d","num","den","index","index_bl","d_index","source","lon","lat","geometry"
84,153,"dam",0,0,22657.3279629442,1258924.19830348,0.0179973726722205,0.0179718200055911,0.142181852597016,"1",-567232.789999999,-1095616.837,c(-567232.789999999, -1095616.837)
85,154,"dam",0,0,22703.4137847831,1258924.19830348,0.0180339799770138,0.0179718200055911,0.345874660459068,"1",-566832.258000001,-1096923.957,c(-566832.258000001, -1096923.957)
86,155,"dam",0,0,22626.9839382301,1258924.19830348,0.0179732695334017,0.0179718200055911,0.00806555935949183,"1",-559132.967999998,-1074979.915,c(-559132.967999998, -1074979.915)
87,156,"dam",0,0,22647.5753510871,1258924.19830348,0.0179896258897929,0.0179718200055911,0.0990766889289381,"1",-562913.840999998,-1080518.245,c(-562913.840999998, -1080518.245)
88,157,"dam",0,0,22627.7277049017,1258924.19830348,0.0179738603288385,0.0179718200055911,0.0113529027481988,"1",-560076.848000001,-1076476.414,c(-560076.848000001, -1076476.414)
89,158,"dam",0,0,22635.2868324827,1258924.19830348,0.0179798647630936,0.0179718200055911,0.0447631764617646,"1",-561761.804000001,-1079626.861,c(-561761.804000001, -1079626.861)
90,159,"dam",0,0,22625.6964653004,1258924.19830348,0.0179722468563164,0.0179718200055911,0.00237511128628705,"1",-559359.129999999,-1075398.491,c(-559359.129999999, -1075398.491)
91,160,"dam",0,0,22632.4324941406,1258924.19830348,0.0179775974793716,0.0179718200055911,0.0321474050966819,"1",-560574.420000002,-1077862.175,c(-560574.420000002, -1077862.175)
92,161,"dam",0,0,22625.446798589,1258924.19830348,0.0179720485388071,0.0179718200055911,0.00127161976877943,"1",-559838.344000001,-1075741.901,c(-559838.344000001, -1075741.901)
94,162,"dam",0,0,22625.3532380334,1258924.19830348,0.0179719742209445,0.0179718200055911,0.000858095358929657,"1",-559785.322999999,-1075589.602,c(-559785.322999999, -1075589.602)
95,163,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-560107.798999999,-1076731.915,c(-560107.798999999, -1076731.915)
96,164,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-546569.306000002,-1117963.025,c(-546569.306000002, -1117963.025)
97,165,"dam",0,0,22991.5924392172,1258924.19830348,0.0182628886395229,0.0179718200055911,1.61958351375237,"1",-551975.613000002,-1111956.018,c(-551975.613000002, -1111956.018)
98,166,"dam",0,0,22795.8905393669,1258924.19830348,0.0181074369450413,0.0179718200055911,0.75460882319077,"1",-559431.844000001,-1107694.217,c(-559431.844000001, -1107694.217)
99,167,"dam",0,0,22802.5778947171,1258924.19830348,0.0181127489053318,0.0179718200055911,0.784165987066696,"1",-564169.515999999,-1103946.328,c(-564169.515999999, -1103946.328)
100,168,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-546642.684999999,-1119669.101,c(-546642.684999999, -1119669.101)
101,169,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-563688.945999999,-1105670.767,c(-563688.945999999, -1105670.767)
102,170,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-546469.875,-1120229.183,c(-546469.875, -1120229.183)
103,171,"dam",0,0,22625.36374412,1258924.19830348,0.0179719825662337,0.0179718200055911,0.00090453077404598,"1",-558381.339000002,-1069696.435,c(-558381.339000002, -1069696.435)
105,172,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-557605.199999999,-1071636.08,c(-557605.199999999, -1071636.08)
106,173,"dam",0,0,22626.1397337424,1258924.19830348,0.0179725989572949,0.0179718200055911,0.00433429504358014,"1",-557325.636,-1071324.527,c(-557325.636, -1071324.527)
107,174,"dam",0,0,22625.2308330502,1258924.19830348,0.0179718769911165,0.0179718200055911,0.000317082662604471,"1",-558849.217999998,-1074072.199,c(-558849.217999998, -1074072.199)
108,175,"dam",0,0,22626.9130726659,1258924.19830348,0.0179732132428289,0.0179718200055911,0.0077523435986618,"1",-558477.559,-1073079,c(-558477.559, -1073079)
109,176,"dam",0,0,22625.7270050157,1258924.19830348,0.0179722711148979,0.0179718200055911,0.00251009250406945,"1",-556333.662999999,-1069973.538,c(-556333.662999999, -1069973.538)
110,177,"dam",0,0,22625.5925820433,1258924.19830348,0.0179721643388326,0.0179718200055911,0.00191596199697544,"1",-556733.232999999,-1070844.532,c(-556733.232999999, -1070844.532)
111,178,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-555676.795000002,-1068001.739,c(-555676.795000002, -1068001.739)
112,179,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-558033.449000001,-1072560.073,c(-558033.449000001, -1072560.073)
113,180,"dam",0,0,22625.4264027191,1258924.19830348,0.0179720323377761,0.0179718200055911,0.00118147291111921,"1",-558849.427000001,-1073942.222,c(-558849.427000001, -1073942.222)
115,181,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-558224.82,-1072714.241,c(-558224.82, -1072714.241)
116,182,"dam",0,0,22625.3831956208,1258924.19830348,0.0179719980171249,0.0179718200055911,0.000990503653677908,"1",-556430.261,-1070541.266,c(-556430.261, -1070541.266)
117,183,"dam",0,0,22626.2064841266,1258924.19830348,0.0179726519790608,0.0179718200055911,0.00462932229125061,"1",-558981.524999999,-1074308.965,c(-558981.524999999, -1074308.965)
118,184,"dam",0,0,22625.292443739,1258924.19830348,0.0179719259302734,0.0179718200055911,0.000589393184677367,"1",-558182.881000001,-1070664.301,c(-558182.881000001, -1070664.301)
120,185,"dam",0,0,22625.1781174739,1258924.19830348,0.0179718351176056,0.0179718200055911,8.40872789726083e-05,"1",-557769.311999999,-1071163.299,c(-557769.311999999, -1071163.299)
121,186,"dam",0,0,22625.2346803426,1258924.19830348,0.0179718800471325,0.0179718200055911,0.000334087150713445,"1",-558072.469000001,-1070835.534,c(-558072.469000001, -1070835.534)
124,187,"dam",0,0,22625.2453993356,1258924.19830348,0.0179718885615395,0.0179718200055911,0.000381463581891785,"1",-558002.868000001,-1070913.202,c(-558002.868000001, -1070913.202)
126,188,"dam",0,0,22625.1686774476,1258924.19830348,0.0179718276191189,0.0179718200055911,4.23636991731056e-05,"1",-557738.658,-1071315.324,c(-557738.658, -1071315.324)
125,189,"dam",0,0,22625.2304962088,1258924.19830348,0.0179718767235537,0.0179718200055911,0.000315593871385661,"1",-557695.721999999,-1071359.58,c(-557695.721999999, -1071359.58)
127,190,"dam",0,0,22625.2284717322,1258924.19830348,0.0179718751154532,0.0179718200055911,0.00030664597157673,"1",-557867.094000001,-1071100.498,c(-557867.094000001, -1071100.498)
119,191,"dam",0,0,22625.1717102581,1258924.19830348,0.0179718300281682,0.0179718200055911,5.57682919698551e-05,"1",-557754.583999999,-1071240.842,c(-557754.583999999, -1071240.842)
128,192,"dam",0,0,22626.3591037721,1258924.19830348,0.0179727732092713,0.0179718200055911,0.00530387951709818,"1",-557924.660999998,-1071824.652,c(-557924.660999998, -1071824.652)
129,193,"dam",0,0,22625.2538155707,1258924.19830348,0.0179718952467991,0.0179718200055911,0.000418662149682184,"1",-558266.464000002,-1069950.376,c(-558266.464000002, -1069950.376)
131,194,"dam",0,0,22625.2579937167,1258924.19830348,0.0179718985656216,0.0179718200055911,0.000437128963362638,"1",-558288.002,-1070085.571,c(-558288.002, -1070085.571)
132,195,"dam",0,0,22625.3364736601,1258924.19830348,0.0179719609045166,0.0179718200055911,0.000783999202179742,"1",-558219.098999999,-1070414.991,c(-558219.098999999, -1070414.991)
133,196,"dam",0,0,22627.0011294737,1258924.19830348,0.017973283188905,0.0179718200055911,0.00814154222222403,"1",-558443.916999999,-1068716.541,c(-558443.916999999, -1068716.541)
134,197,"dam",0,0,22625.1833545588,1258924.19830348,0.0179718392775739,0.0179718200055911,0.000107234452597155,"1",-558049.73,-1066284.499,c(-558049.73, -1066284.499)
135,198,"dam",0,0,22625.1888834709,1258924.19830348,0.0179718436693492,0.0179718200055911,0.000131671461429421,"1",-558136.136,-1066361.275,c(-558136.136, -1066361.275)
136,199,"dam",0,0,22625.381812111,1258924.19830348,0.017971996918163,0.0179718200055911,0.000984388736583442,"1",-558123.760000002,-1066776.91,c(-558123.760000002, -1066776.91)
138,200,"dam",0,0,22625.3286546085,1258924.19830348,0.0179719546936172,0.0179718200055911,0.00074944010137593,"1",-557968.313999999,-1066978.205,c(-557968.313999999, -1066978.205)
139,201,"dam",0,0,22625.6550325183,1258924.19830348,0.017972213945056,0.0179718200055911,0.00219198425512631,"1",-557913.589000002,-1067260.008,c(-557913.589000002, -1067260.008)
140,202,"dam",0,0,22626.9147001855,1258924.19830348,0.0179732145356149,0.0179718200055911,0.00775953700497274,"1",-557781.166999999,-1067999.718,c(-557781.166999999, -1067999.718)
141,203,"dam",0,0,22625.6671203052,1258924.19830348,0.0179722235467357,0.0179718200055911,0.00224541056202646,"1",-558304.991999999,-1069430.275,c(-558304.991999999, -1069430.275)
142,204,"dam",0,0,22626.4088220991,1258924.19830348,0.0179728127019803,0.0179718200055911,0.00552362748362028,"1",-557685.842999998,-1071770.319,c(-557685.842999998, -1071770.319)
143,205,"dam",0,0,22625.2623230153,1258924.19830348,0.0179719020045091,0.0179718200055911,0.000456263850416076,"1",-558188.136999998,-1066472.098,c(-558188.136999998, -1066472.098)
144,206,"dam",0,0,22628.1866130385,1258924.19830348,0.01797422485288,0.0179718200055911,0.0133812117421821,"1",-549378.912999999,-1064433.67,c(-549378.912999999, -1064433.67)
145,207,"dam",0,0,22625.4564606561,1258924.19830348,0.0179720562136672,0.0179718200055911,0.00131432473719178,"1",-555070.011,-1064930.557,c(-555070.011, -1064930.557)
147,208,"dam",0,0,22625.4360688366,1258924.19830348,0.0179720400158537,0.0179718200055911,0.00122419578230423,"1",-554904.170000002,-1065407.43,c(-554904.170000002, -1065407.43)
148,209,"dam",0,0,22625.2664927167,1258924.19830348,0.0179719053166238,0.0179718200055911,0.000474693340160663,"1",-554888.835000001,-1065654.012,c(-554888.835000001, -1065654.012)
149,210,"dam",0,0,22626.4223637969,1258924.19830348,0.0179728234585436,0.0179718200055911,0.00558347987070274,"1",-555849.083000001,-1068229.941,c(-555849.083000001, -1068229.941)
150,211,"dam",0,0,22625.8185186586,1258924.19830348,0.0179723438068384,0.0179718200055911,0.00291456984946235,"1",-556120.780999999,-1068874.536,c(-556120.780999999, -1068874.536)
152,212,"dam",0,0,22625.1642886324,1258924.19830348,0.0179718241329557,0.0179718200055911,2.29657572218205e-05,"1",-555570.556000002,-1066937.969,c(-555570.556000002, -1066937.969)
155,213,"dam",0,0,22625.6576899747,1258924.19830348,0.0179722160559507,0.0179718200055911,0.00220372983615604,"1",-555251.261999998,-1070818.092,c(-555251.261999998, -1070818.092)
156,214,"dam",0,0,22637.6465415846,1258924.19830348,0.0179817391484658,0.0179718200055911,0.0551927566132685,"1",-557384.636,-1072788.993,c(-557384.636, -1072788.993)
158,215,"dam",0,0,22632.2253491976,1258924.19830348,0.0179774329381361,0.0179718200055911,0.031231853775695,"1",-558408.931000002,-1074171.055,c(-558408.931000002, -1074171.055)
159,216,"dam",0,0,22625.4104042295,1258924.19830348,0.0179720196297119,0.0179718200055911,0.00111076185227799,"1",-555102.077,-1070841.002,c(-555102.077, -1070841.002)
154,217,"dam",0,0,22625.1711365503,1258924.19830348,0.0179718295724555,0.0179718200055911,5.32325847639772e-05,"1",-555180.414999999,-1070837.922,c(-555180.414999999, -1070837.922)
160,218,"dam",0,0,22625.3165979478,1258924.19830348,0.017971945116662,0.0179718200055911,0.000696151368073785,"1",-553647.566,-1067128.532,c(-553647.566, -1067128.532)
161,219,"dam",0,0,22625.2778248859,1258924.19830348,0.0179719143180944,0.0179718200055911,0.000524779923494013,"1",-553628.162,-1066839.095,c(-553628.162, -1066839.095)
162,220,"dam",0,0,22625.3401132499,1258924.19830348,0.0179719637955483,0.0179718200055911,0.000800085673809303,"1",-553639.164000001,-1067384.002,c(-553639.164000001, -1067384.002)
163,221,"dam",0,0,22625.653867,1258924.19830348,0.0179722130192511,0.0179718200055911,0.00218683282933531,"1",-553601.300000001,-1067682.453,c(-553601.300000001, -1067682.453)
164,222,"dam",0,0,22625.6344849869,1258924.19830348,0.017972197623556,0.0179718200055911,0.00210116707555159,"1",-553439.432,-1068316.372,c(-553439.432, -1068316.372)
166,223,"dam",0,0,22625.3167541307,1258924.19830348,0.0179719452407226,0.0179718200055911,0.000696841674314843,"1",-553608.215,-1068557.831,c(-553608.215, -1068557.831)
167,224,"dam",0,0,22625.4568395976,1258924.19830348,0.0179720565146714,0.0179718200055911,0.00131599960492646,"1",-553505.748,-1066415.827,c(-553505.748, -1066415.827)
168,225,"dam",0,0,22625.7109720577,1258924.19830348,0.0179722583794544,0.0179718200055911,0.00243922909949916,"1",-553645.392000001,-1068793.712,c(-553645.392000001, -1068793.712)
169,226,"dam",0,0,22628.7297745814,1258924.19830348,0.0179746563018454,0.0179718200055911,0.0157819088629621,"1",-554239.258000001,-1069640.273,c(-554239.258000001, -1069640.273)
170,227,"dam",0,0,22625.334719927,1258924.19830348,0.0179719595114756,0.0179718200055911,0.000776247950450639,"1",-549727.627999999,-1064256.932,c(-549727.627999999, -1064256.932)
171,228,"dam",0,0,22625.2911676569,1258924.19830348,0.0179719249166444,0.0179718200055911,0.000583753082485481,"1",-549941.460000001,-1064257.335,c(-549941.460000001, -1064257.335)
172,229,"dam",0,0,22625.2687429424,1258924.19830348,0.0179719071040433,0.0179718200055911,0.000484639019180779,"1",-550225.624000002,-1064331.24,c(-550225.624000002, -1064331.24)
173,230,"dam",0,0,22625.2617807957,1258924.19830348,0.0179719015738083,0.0179718200055911,0.000453867316221504,"1",-550398.98,-1064375.555,c(-550398.98, -1064375.555)
174,231,"dam",0,0,22625.2482192187,1258924.19830348,0.0179718908014544,0.0179718200055911,0.000393927066291047,"1",-550674.017000001,-1064415.287,c(-550674.017000001, -1064415.287)
175,232,"dam",0,0,22625.2650618685,1258924.19830348,0.0179719041800596,0.0179718200055911,0.00046836919384103,"1",-550828.098000001,-1064445.859,c(-550828.098000001, -1064445.859)
177,233,"dam",0,0,22625.2984785888,1258924.19830348,0.0179719307239296,0.0179718200055911,0.000616066366356577,"1",-551139.638,-1064517.071,c(-551139.638, -1064517.071)
178,234,"dam",0,0,22625.2214080998,1258924.19830348,0.0179718695046052,0.0179718200055911,0.00027542571646741,"1",-551342.68,-1064490.42,c(-551342.68, -1064490.42)
179,235,"dam",0,0,22625.2082512545,1258924.19830348,0.0179718590537413,0.0179718200055911,0.000217274322768563,"1",-551683.300000001,-1064458.12,c(-551683.300000001, -1064458.12)
180,236,"dam",0,0,22625.2006106527,1258924.19830348,0.0179718529845897,0.0179718200055911,0.000183503944478912,"1",-551795.813999999,-1064511.213,c(-551795.813999999, -1064511.213)
181,237,"dam",0,0,22625.2516661951,1258924.19830348,0.0179718935394877,0.0179718200055911,0.000409162213655483,"1",-553021.460000001,-1065638.755,c(-553021.460000001, -1065638.755)
182,238,"dam",0,0,22625.2034562463,1258924.19830348,0.0179718552449273,0.0179718200055911,0.000196081065311125,"1",-552773.870000001,-1065164.15,c(-552773.870000001, -1065164.15)
183,239,"dam",0,0,22625.276983097,1258924.19830348,0.0179719136494371,0.0179718200055911,0.000521059335913402,"1",-551952.322999999,-1064566.333,c(-551952.322999999, -1064566.333)
184,240,"dam",0,0,22625.3374477657,1258924.19830348,0.017971961678277,0.0179718200055911,0.000788304611325365,"1",-552268.072999999,-1064646.338,c(-552268.072999999, -1064646.338)
185,241,"dam",0,0,22625.2195583546,1258924.19830348,0.0179718680352989,0.0179718200055911,0.000267250104346708,"1",-552409.085999999,-1064844.226,c(-552409.085999999, -1064844.226)
187,242,"dam",0,0,22625.2164215565,1258924.19830348,0.0179718655436492,0.0179718200055911,0.000253385900784137,"1",-552499.203000002,-1064923.307,c(-552499.203000002, -1064923.307)
188,243,"dam",0,0,22625.2223395557,1258924.19830348,0.0179718702444875,0.0179718200055911,0.000279542619417503,"1",-552694.353,-1065058.403,c(-552694.353, -1065058.403)
189,244,"dam",0,0,22625.2567567414,1258924.19830348,0.0179718975830563,0.0179718200055911,0.000431661707864877,"1",-552868.263,-1065299.157,c(-552868.263, -1065299.157)
190,245,"dam",0,0,22625.2200831914,1258924.19830348,0.017971868452192,0.0179718200055911,0.000269569808903778,"1",-553024.445999999,-1065534.478,c(-553024.445999999, -1065534.478)
191,246,"dam",0,0,22625.6118648786,1258924.19830348,0.017972179655748,0.0179718200055911,0.00200118939935249,"1",-553276.760000002,-1065972.994,c(-553276.760000002, -1065972.994)
192,247,"dam",0,0,22625.3023139267,1258924.19830348,0.0179719337704497,0.0179718200055911,0.000633018016915623,"1",-556286.43,-1069536.626,c(-556286.43, -1069536.626)
193,248,"dam",0,0,22625.264364061,1258924.19830348,0.0179719036257708,0.0179718200055911,0.000465284983142027,"1",-555054.024,-1065765.441,c(-555054.024, -1065765.441)
194,249,"dam",0,0,22625.2570407917,1258924.19830348,0.0179718978086857,0.0179718200055911,0.000432917169895008,"1",-555224.192000002,-1065945.825,c(-555224.192000002, -1065945.825)
195,250,"dam",0,0,22625.2433661098,1258924.19830348,0.0179718869464893,0.0179718200055911,0.000372477011724768,"1",-555269.568,-1066120.694,c(-555269.568, -1066120.694)
196,251,"dam",0,0,22625.3169584518,1258924.19830348,0.0179719454030207,0.0179718200055911,0.00069774474453273,"1",-555317.278999999,-1066332.4,c(-555317.278999999, -1066332.4)
197,252,"dam",0,0,22625.339059602,1258924.19830348,0.0179719629586053,0.0179718200055911,0.000795428699353328,"1",-555500.271000002,-1066618.338,c(-555500.271000002, -1066618.338)
151,253,"dam",0,0,22625.1866577256,1258924.19830348,0.0179718419013752,0.0179718200055911,0.000121833982362115,"1",-555567.675000001,-1066968.482,c(-555567.675000001, -1066968.482)
198,254,"dam",0,0,22625.2481802309,1258924.19830348,0.0179718907704852,0.0179718200055911,0.000393754745366642,"1",-555537.892999999,-1067371.877,c(-555537.892999999, -1067371.877)
199,255,"dam",0,0,22625.3396037848,1258924.19830348,0.0179719633908654,0.0179718200055911,0.000797833910244413,"1",-555565.749000002,-1067471.664,c(-555565.749000002, -1067471.664)
200,256,"dam",0,0,22625.280425984,1258924.19830348,0.0179719163842221,0.0179718200055911,0.000536276408884353,"1",-556227.905000001,-1069288.512,c(-556227.905000001, -1069288.512)
201,257,"dam",0,0,22625.2002007041,1258924.19830348,0.0179718526589557,0.0179718200055911,0.000181692030054937,"1",-556229.989999998,-1069409.7,c(-556229.989999998, -1069409.7)
202,258,"dam",0,0,22625.2569701636,1258924.19830348,0.0179718977525837,0.0179718200055911,0.000432605003568647,"1",-556559.182,-1070660.215,c(-556559.182, -1070660.215)
205,259,"dam",0,0,22626.9375875128,1258924.19830348,0.0179732327156828,0.0179718200055911,0.00786069575146803,"1",-558021.973999999,-1072441.385,c(-558021.973999999, -1072441.385)
206,260,"dam",0,0,22625.2749653174,1258924.19830348,0.0179719120466563,0.0179718200055911,0.000512141035752458,"1",-553655.611000001,-1066656.141,c(-553655.611000001, -1066656.141)
207,261,"dam",0,0,22625.2184613789,1258924.19830348,0.0179718671639393,0.0179718200055911,0.000262401627300074,"1",-551486.649999999,-1064455.19,c(-551486.649999999, -1064455.19)
153,262,"dam",0,0,22625.200258093,1258924.19830348,0.0179718527045414,0.0179718200055911,0.000181945680730746,"1",-555573.265999999,-1066857.975,c(-555573.265999999, -1066857.975)
208,263,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-543399.846000001,-1186176.812,c(-543399.846000001, -1186176.812)
209,264,"dam",0,0,22947.6702018867,1258924.19830348,0.0182279999326495,0.0179718200055911,1.42545344310534,"1",-543766.234999999,-1190001.695,c(-543766.234999999, -1190001.695)
210,265,"dam",0,0,23202.374867626,1258924.19830348,0.0184303192351798,0.0179718200055911,2.55121200549542,"1",-549230.18,-1195289.82,c(-549230.18, -1195289.82)
211,266,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-544919.340999998,-1193064.604,c(-544919.340999998, -1193064.604)
214,267,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-539308.259,-1199136.727,c(-539308.259, -1199136.727)
215,268,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-544009.188000001,-1199827.939,c(-544009.188000001, -1199827.939)
216,269,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-539896.919,-1199202.608,c(-539896.919, -1199202.608)
217,270,"dam",0,0,22625.8779087075,1258924.19830348,0.0179723909820766,0.0179718200055911,0.00317706545749661,"1",-538757.840999998,-1199134.235,c(-538757.840999998, -1199134.235)
218,271,"dam",0,0,22644.9876786536,1258924.19830348,0.0179875704265355,0.0179718200055911,0.0876395431262662,"1",-539721.460000001,-1199061.58,c(-539721.460000001, -1199061.58)
219,272,"dam",0,0,23186.445260892,1258924.19830348,0.0184176658865863,0.0179718200055911,2.48080539898823,"1",-548005.721999999,-1198421.937,c(-548005.721999999, -1198421.937)
220,273,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-539538.874000002,-1199049.84,c(-539538.874000002, -1199049.84)
221,274,"dam",0,0,22628.138007613,1258924.19830348,0.017974186244181,0.0179718200055911,0.0131663826430695,"1",-534985.577,-1115886.933,c(-534985.577, -1115886.933)
222,275,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-540130.333999999,-1122076.301,c(-540130.333999999, -1122076.301)
223,276,"dam",0,0,22625.86733342,1258924.19830348,0.017972382581819,0.0179718200055911,0.00313032418363034,"1",-543338.107999999,-1121742.571,c(-543338.107999999, -1121742.571)
224,277,"dam",0,0,22626.9909661629,1258924.19830348,0.0179732751158925,0.0179718200055911,0.00809662182746917,"1",-543847.392999999,-1121366.908,c(-543847.392999999, -1121366.908)
225,278,"dam",0,0,22626.7933010726,1258924.19830348,0.017973118104779,0.0179718200055911,0.00722297011325045,"1",-535270.530000001,-1116799.81,c(-535270.530000001, -1116799.81)
226,279,"dam",0,0,22636.3204703261,1258924.19830348,0.0179806858116086,0.0179718200055911,0.0493317093909714,"1",-536048.609999999,-1119553.2,c(-536048.609999999, -1119553.2)
227,280,"dam",0,0,22637.670177805,1258924.19830348,0.0179817579234011,0.0179718200055911,0.0552972253610577,"1",-537432.967999998,-1121059.577,c(-537432.967999998, -1121059.577)
228,281,"dam",0,0,22629.4318214345,1258924.19830348,0.0179752139580205,0.0179718200055911,0.018884856560471,"1",-533186.081999999,-1114420.933,c(-533186.081999999, -1114420.933)
229,282,"dam",0,0,22626.1449037051,1258924.19830348,0.0179726030639461,0.0179718200055911,0.00435714554640367,"1",-534387.276999999,-1114371.909,c(-534387.276999999, -1114371.909)
230,283,"dam",0,0,22628.8551272675,1258924.19830348,0.0179747558731193,0.0179718200055911,0.0163359499884535,"1",-535583.704999998,-1117464.937,c(-535583.704999998, -1117464.937)
231,284,"dam",0,0,22627.0173512979,1258924.19830348,0.0179732960743704,0.0179718200055911,0.00821324038872447,"1",-534794.320999999,-1114821.445,c(-534794.320999999, -1114821.445)
232,285,"dam",0,0,22626.7296784787,1258924.19830348,0.0179730675675075,0.0179718200055911,0.006941767255508,"1",-540742.384,-1121978.528,c(-540742.384, -1121978.528)
233,286,"dam",0,0,22674.108867727,1258924.19830348,0.0180107022315422,0.0179718200055911,0.216351075956704,"1",-545178.607000001,-1121458.084,c(-545178.607000001, -1121458.084)
234,287,"dam",0,0,22631.5813876857,1258924.19830348,0.0179769214208321,0.0179718200055911,0.0283856350630425,"1",-539579.52,-1122106.29,c(-539579.52, -1122106.29)
235,288,"dam",0,0,22626.3419881354,1258924.19830348,0.0179727596138247,0.0179718200055911,0.00522823082614836,"1",-541379.866,-1122029.101,c(-541379.866, -1122029.101)
236,289,"dam",0,0,22626.2162160054,1258924.19830348,0.0179726597093744,0.0179718200055911,0.00467233581797545,"1",-542265.978,-1121998.438,c(-542265.978, -1121998.438)
237,290,"dam",0,0,22625.7946036111,1258924.19830348,0.0179723248104226,0.0179718200055911,0.00280886872520977,"1",-542825.68,-1121932.46,c(-542825.68, -1121932.46)
238,291,"dam",0,0,22627.3674332724,1258924.19830348,0.0179735741546353,0.0179718200055911,0.00976055315245927,"1",-533973.986000001,-1114486.501,c(-533973.986000001, -1114486.501)
239,292,"dam",0,0,23308.157311485,1258924.19830348,0.0185143452980687,0.0179718200055911,3.01875543105142,"1",-546452.442000002,-1132455.751,c(-546452.442000002, -1132455.751)
240,293,"dam",0,0,23055.9798064111,1258924.19830348,0.0183140333925436,0.0179718200055911,1.90416656101606,"1",-546451.934999999,-1122384.986,c(-546451.934999999, -1122384.986)
243,294,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-546456.320999999,-1128135.573,c(-546456.320999999, -1128135.573)
244,295,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-512488.219999999,-1140507.249,c(-512488.219999999, -1140507.249)
245,296,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-529754.879000001,-1134406.285,c(-529754.879000001, -1134406.285)
246,297,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-505926.337000001,-1138637.232,c(-505926.337000001, -1138637.232)
247,298,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-505054.993999999,-1138479.042,c(-505054.993999999, -1138479.042)
248,299,"dam",0,0,22628.5340310844,1258924.19830348,0.0179745008171092,0.0179718200055911,0.0149167503190183,"1",-509679.013,-1139881.665,c(-509679.013, -1139881.665)
249,300,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-507445.039999999,-1139270.864,c(-507445.039999999, -1139270.864)
250,301,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-502886.304000001,-1137540.061,c(-502886.304000001, -1137540.061)
251,302,"dam",0,0,22626.5825727149,1258924.19830348,0.0179729507171332,0.0179718200055911,0.00629158060645092,"1",-504290.805,-1138343.318,c(-504290.805, -1138343.318)
252,303,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-503460.213,-1137621.143,c(-503460.213, -1137621.143)
254,304,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-503282.519000001,-1137556.319,c(-503282.519000001, -1137556.319)
255,305,"dam",1,1,22625.1590925933,1258924.19830348,0.0179718200055911,0.0179718200055911,0,"1",-504829.293000001,-1138489.398,c(-504829.293000001, -1138489.398)
256,306,"dam",0,0,22625.2656163135,1258924.19830348,0.0179719046204714,0.0179718200055911,0.000470819762259422,"1",-508422.695,-1139394.477,c(-508422.695, -1139394.477)
257,307,"dam",0,0,22628.3463980449,1258924.19830348,0.0179743517747444,0.0179718200055911,0.0140874388488168,"1",-506078.796,-1138702.073,c(-506078.796, -1138702.073)
258,308,"dam",0,0,22625.3743405142,1258924.19830348,0.017971990983257,0.0179718200055911,0.000951365336526146,"1",-506863.907000002,-1138880.293,c(-506863.907000002, -1138880.293)
259,309,"dam",0,0,22625.8404887864,1258924.19830348,0.0179723612583481,0.0179718200055911,0.00301167470384924,"1",-502211.587000001,-1137150.319,c(-502211.587000001, -1137150.319)
