"id_barrier","id_links","type","pass_u","pass_d","num","den","index","index_bl","d_index","source","lon","lat","geometry"
19,26,"dam",0,0,4359.64067660461,35783.0896011278,0.121835222313145,0.121646356951279,0.15525772131595,"1",-505507.006000001,-1101403.386,c(-505507.006000001, -1101403.386)
20,27,"dam",0,0,4403.22024337274,35783.0896011278,0.123053103922976,0.121646356951279,1.1564234284965,"1",-502954.337000001,-1099160.97,c(-502954.337000001, -1099160.97)
22,28,"dam",0,0,4877.38254165798,35783.0896011278,0.136304120075318,0.121646356951279,12.0494879512993,"1",-475338.903000001,-1104154.506,c(-475338.903000001, -1104154.506)
23,29,"dam",0,0,4468.64999047662,35783.0896011278,0.124881614200686,0.121646356951279,2.65955950551208,"1",-487441.952,-1115179.498,c(-487441.952, -1115179.498)
24,30,"dam",0,0,4368.38865760558,35783.0896011278,0.122079694802762,0.121646356951279,0.35622756188004,"1",-479249.688999999,-1110453.646,c(-479249.688999999, -1110453.646)
25,31,"dam",1,1,4352.88249043839,35783.0896011278,0.121646356951279,0.121646356951279,0,"1",-476442.517000001,-1106547.185,c(-476442.517000001, -1106547.185)
26,32,"dam",0,0,4437.8764757458,35783.0896011278,0.124021612588923,0.121646356951279,1.95259085201828,"1",-500678.612,-1121653.658,c(-500678.612, -1121653.658)
27,33,"dam",1,1,4352.88249043839,35783.0896011278,0.121646356951279,0.121646356951279,0,"1",-475443.920000002,-1102887.86,c(-475443.920000002, -1102887.86)
28,34,"dam",0,0,4415.6689046973,35783.0896011278,0.123400996222476,0.121646356951279,1.44241004430575,"1",-477719.344000001,-1107804.978,c(-477719.344000001, -1107804.978)
29,35,"dam",0,0,4388.1946495335,35783.0896011278,0.122633196251315,0.121646356951279,0.811236213536227,"1",-480137.399,-1111153.862,c(-480137.399, -1111153.862)
30,36,"dam",1,1,4352.88249043839,35783.0896011278,0.121646356951279,0.121646356951279,0,"1",-475916.572999999,-1105863.416,c(-475916.572999999, -1105863.416)
31,37,"dam",0,0,4556.50621438521,35783.0896011278,0.127336858420453,0.121646356951279,4.67790537406203,"1",-489681.083000001,-1116362.251,c(-489681.083000001, -1116362.251)
33,38,"dam",1,1,4352.88249043839,35783.0896011278,0.121646356951279,0.121646356951279,0,"1",-476116.135000002,-1106206.25,c(-476116.135000002, -1106206.25)
34,39,"dam",1,1,4352.88249043839,35783.0896011278,0.121646356951279,0.121646356951279,0,"1",-497034.140999999,-1122518.821,c(-497034.140999999, -1122518.821)
35,40,"dam",1,1,4352.88249043839,35783.0896011278,0.121646356951279,0.121646356951279,0,"1",-473810.890000001,-1099309.04,c(-473810.890000001, -1099309.04)
36,41,"dam",1,1,4352.88249043839,35783.0896011278,0.121646356951279,0.121646356951279,0,"1",-471211.210000001,-1098301.267,c(-471211.210000001, -1098301.267)
37,42,"dam",1,1,4352.88249043839,35783.0896011278,0.121646356951279,0.121646356951279,0,"1",-469822.999000002,-1100652.618,c(-469822.999000002, -1100652.618)
38,43,"dam",1,1,4352.88249043839,35783.0896011278,0.121646356951279,0.121646356951279,0,"1",-469569.710000001,-1101538.91,c(-469569.710000001, -1101538.91)
39,44,"dam",0,0,4360.64280025516,35783.0896011278,0.1218632278225,0.121646356951279,0.17827979123763,"1",-459033.600000001,-1092250.381,c(-459033.600000001, -1092250.381)
40,45,"dam",1,1,4352.88249043839,35783.0896011278,0.121646356951279,0.121646356951279,0,"1",-454467.82,-1100352.86,c(-454467.82, -1100352.86)
41,46,"dam",0,0,4364.87089102819,35783.0896011278,0.121981386729966,0.121646356951279,0.275412915835369,"1",-454760.120000001,-1099679.69,c(-454760.120000001, -1099679.69)
42,47,"dam",1,1,4352.88249043839,35783.0896011278,0.121646356951279,0.121646356951279,0,"1",-454707.359000001,-1099417.531,c(-454707.359000001, -1099417.531)
44,48,"dam",0,0,4374.09000430232,35783.0896011278,0.122239025558164,0.121646356951279,0.487206211298285,"1",-456467.140000001,-1093890.69,c(-456467.140000001, -1093890.69)
45,49,"dam",0,0,4357.52582826802,35783.0896011278,0.12177612042004,0.121646356951279,0.106672712618222,"1",-455254.543000001,-1096311.782,c(-455254.543000001, -1096311.782)
46,50,"dam",1,1,4352.88249043839,35783.0896011278,0.121646356951279,0.121646356951279,0,"1",-457189.504999999,-1092975.473,c(-457189.504999999, -1092975.473)
